longitude,latitude,Name,ACCESS_ID,ACCESS_LOC,ACESS_TYPE,BIKE_RACK,BWC_Info,BeachMat,BeachWheelchair,CAMA_SIGN,COMMENT_,CONTRACT_NUM,CONTRACT_YR,COUNTY,DCM_Funded,DCM_RO,DUNE_WALK,Field Name,HAND_BEACH,HAND_DUNE,HAND_OVRLK,HAND_PRKG,KayakCanoeLaunch,LOCL_SPONS,Land_Status,NCDCM_ID,NEAR_DIST,NEAR_FID,OVERLOOK,PARKING,PARKING_OPTIONS,PHOTO,PIC_TABLE,PLACE,PRKG_COMMENTS,PRK_FEE,PaidParkURL,RESTRM,SHOWER,SURV_DATE,VEH_ACCESS,WaterAccessTYPE
-78.26821528,33.91390732,Holden Beach,PW220,111 Ocean Blvd West,Beach,1,n/a,,0,1,,,,Brunswick,0,Wilmington Regional Office,1,Field Value,0,1,0,0,0,,Municipality,512,277.134609,484,0,0,No Parking,Local.png,0,Holden Beach,,,n/a,0,1,4/19/24,Yes,Ocean
-77.89714315,34.02192331,Carolina Beach,Tennesee Avenue,1 Tennesee Ave,Beach,1,https://www.carolinabeach.org/government/departments/parks-recreation/beach-wheelchairs,0,1,0,Accessible Ramp,,,New Hanover,1,Wilmington Regional Office,1,Field Value,1,1,1,2,0,Carolina Beach,Municipality,478,624.421693,436,1,26,Onsite Parking,Neighborhood.png,0,Carolina Beach,,1,https://www.carolinabeach.org/visitors/parking,0,0,5/16/22 14:55,No,Ocean
-78.31602945,33.90978153,Holden Beach,PW380,677.5 Ocean Blvd West,Beach,1,n/a,,0,1,,,,Brunswick,0,Wilmington Regional Office,1,Field Value,0,1,0,,0,,Municipality,518,2709.975223,501,0,,No Parking,Local.png,0,Holden Beach,,,n/a,0,0,4/19/24,No,Ocean
-78.15057695,33.91381132,Oak Island,11th Place East,11th Pl E & E Beach Dr,Beach,0,https://oakisland.recdesk.com/Community/Page?pageId=8056,0,1,0,Doggie Box,,,Brunswick,1,Wilmington Regional Office,0,Field Value,0,0,0,,0,Oak Island,Municipality,188,797.145035,676,0,3,Both Parking Options,Local.png,0,Oak Island,Additional parking across the street.,0,n/a,0,0,21:08.8,No,Ocean
-77.78708949,34.21738017,Wrightsville Beach,10,Mallard St,Beach,0,https://www.townofwrightsvillebeach.com/321/Accessibility,,1,1,,,,New Hanover,0,WILM,0,Field Value,0,0,0,0,0,Wrightsville Beach,Municipality,17,222.772753,16,0,0,On-Street Parking,WB38.png,0,Wrightsville Beach,,,n/a,0,0,57:23.1,E,Ocean
-77.78208971,34.22685276,Wrightsville Beach,4,2398 North Lumina Ave,Beach,1,https://www.townofwrightsvillebeach.com/321/Accessibility,,1,1,Handicap accessible to beach,,,New Hanover,1,WILM,1,Field Value,1,1,1,4,0,Wrightsville Beach,Municipality,11,425.61666,10,1,99,Onsite Parking,WB44.png,0,Wrightsville Beach,L-shaped lot,1,https://www.townofwrightsvillebeach.com/163/Parking/,1,1,57:23.1,No,Ocean
-77.00392012,34.66780281,Emerald Isle,EI-37,Ocean Dr. and Periwinkle Dr.,Beach,0,https://www.emeraldisle-nc.org/170/Beach-Wheel-Chair-Program,,1,1,,,,Carteret,0,Morehead City Regional Office,1,Field Value,0,0,0,0,0,,Municipality,547,547.879563,182,0,0,No Parking,EI73.png,0,Emerald Isle,,,n/a,0,0,5/2/03,No,Ocean
-76.81396621,34.69504417,Pine Knoll Shores,Dogwood,119 A Dogwood Circle,Beach,0,The town has two ADA-compliant beach-capable wheelchairs. Chairs are located at the Fire Station 314 Salter Path Road. Phone: (252) 247-2268,,1,1,,,,Carteret,0,Morehead City Regional Office,0,Field Value,0,0,0,0,0,Pine Knoll Shores,Municipality,,459.736229,744,,0,Parking off-site,mhc_pks_dogwood.jpg,0,Pine Knoll Shores,Parking across the street at 256 Salter Path Rd,,n/a,0,0,7/24/17,No,Ocean
-76.20801028,36.30059903,Elizabeth City,George M. Wood Memorial Park,400 US Hwy 158,Shoreline,0,n/a,,0,1,Pier with Gazebos,,,Camden,1,Elizabeth City Regional Office,0,Field Value,0,0,0,1,0,Elizabeth City,Municipality,1127,227.846461,254,0,8,Onsite Parking,ecity_ecity_georgewood_077.png,0,Elizabeth City,,0,n/a,0,0,4/1/09,No,Estuarine
-77.55665032,34.42034831,Surf City,Kenneth D. Batts Family Park,901 S. Topsail Dr,Shoreline,0,https://www.surfcitync.gov/2413/Beach-Wheelchairs,,1,1,,,,Pender,1,Wilmington Regional Office,1,Field Value,,,,,0,,Municipality,102,934.41851,149,0,18,Onsite Parking,Neighborhood.png,0,Surf City,,0,n/a,0,0,2/1/13,,Estuarine
-76.94478171,34.6777903,Emerald Isle,EI-65,Ocean Dr. and 20th St.,Beach,0,https://www.emeraldisle-nc.org/170/Beach-Wheel-Chair-Program,,1,1,,,,Carteret,0,Morehead City Regional Office,1,Field Value,0,0,0,0,0,,Municipality,440,538.410207,108,1,0,No Parking,EI46.png,0,Emerald Isle,,,n/a,0,0,5/2/03,No,Ocean
-77.05383118,35.53948807,City of Washington,Wetlands Boardwalk,east of the North Carolina Estuarium,Shoreline,0,n/a,,0,0,,BA02-020,2001-2002,Beaufort,1,MHC,0,Field Value,0,0,1,0,0,City of Washington,Municipality,,796.601598,737,1,0,On-Street Parking,,0,City of Washington,,,n/a,0,0,3/31/21 12:11,No,Estuarine
-76.5917863,35.41444129,Belhaven,Wrights Creek,1922 Wilkins Rd,Shoreline,0,n/a,,0,1,,5845,2013-2014,Beaufort County,1,Morehead City Regional Office,0,Field Value,0,0,0,5,1,Beaufort County,County,,374.113872,820,0,7,Onsite Parking,,0,Belhaven,Boat Trailer & Single-Vehicle Parking,0,n/a,0,0,11/1/18,No,Estuarine
-75.48324383,35.46965859,Dare County,Ramp 27,NC 12,Beach,0,n/a,,0,0,off-road vehicle permit required to drive on beach,,,Dare,0,Elizabeth City Regional Office,1,Field Value,0,1,1,2,0,NPS,Federal,1103,9914.112474,732,1,20,Onsite Parking,ecity_dare_nps27ramp_045.png,0,Dare County,,0,n/a,0,0,1/31/08,Y,Ocean
-76.1084471,35.80450116,Tyrrell County,Frying Pan Boating Access Area,5550 Frying Pan Road,Shoreline,0,n/a,,0,0,boat ramp and boat trailer parking,,,Tyrrell,0,Washington Regional Office,0,Field Value,0,0,0,,0,NCWRC,Federal,1248,57411.36274,580,0,5,Onsite Parking,wash_tyrr_fryingpan_021.png,0,Tyrrell County,unmarked parking,0,n/a,0,0,3/24/14,No,Estuarine
-76.25713972,35.91686444,Tyrrell County,Scuppernong River Park,"North side of US 64 bridge, west bank of Scuppernong River",Shoreline,0,n/a,0,0,1,site access from bridge sidewalk - pier - gazebo - grills - tent camping area,CW25931,2021,Tyrrell,1,Washington Regional Office,0,Field Value,0,0,0,0,0,Tyrrell County,County,1246,542.016371,621,0,0,Parking off-site,wash_tyrr_scuppernongpark_019.png.JPG,1,Tyrrell County,Parking on east side of bridge,0,n/a,0,0,9/24/24,No,Estuarine
-78.24839245,33.91483838,Holden Beach,PW20,317 Ocean Blvd East: End of Ave D,Beach,1,n/a,,0,1,Stairs to beach,,,Brunswick,1,Wilmington Regional Office,1,Field Value,0,0,0,2,0,,Municipality,503,560.981207,462,0,14,Both Parking Options,Neighborhood.png,0,Holden Beach,Parking on McCray St,0,n/a,0,0,4/19/24,No,Ocean
-78.11474564,33.90974881,Oak Island,SE 49th Street,SE 49th and E Beach Dr,Beach,0,https://oakisland.recdesk.com/Community/Page?pageId=8056,0,1,1,Doggie Box,,,Brunswick,1,Wilmington Regional Office,0,Field Value,0,0,0,2,0,Oak Island,Municipality,174,777.66514,633,0,10,Both Parking Options,Local.png,0,Oak Island,,0,n/a,0,0,21:08.8,E,Ocean
-77.36802285,34.51596216,North Topsail Beach,Beach Access #44,1690 New River Inlet Rd,Beach,,https://www.ntbnc.org/_files/ugd/e4899e_ed33ab4a6e3447c6b025bdf7a4ad346e.pdf,,1,,Verify Data with NTB,,,Onslow,0,Wilmington Regional Office,0,Field Value,,,,,0,,Municipality,,825.426507,367,,0,No Parking,,0,North Topsail Beach,,,n/a,,,1/25/24,,Ocean
-77.05189085,35.10047522,New Bern,Lawson Creek Park,Lawson Creek Park Drive,Shoreline,0,n/a,0,0,1,River Access,,,Craven,1,Morehead City Regional Office,1,Field Value,0,1,1,,0,New Bern,Municipality,998,1518.28036,829,1,25,Both Parking Options,newbern1lawsoncreek.png,1,New Bern,,0,n/a,1,0,7/7/94,No,Estuarine
-76.71710588,34.69783088,Atlantic Beach,Robin,Robin and Freeman Drive,Beach,0,http://atlanticbeach-nc.com/departments/fire-department/beach-wheelchair-program/,,1,1,,,,Carteret,0,Morehead City Regional Office,1,Field Value,0,0,0,0,0,Atlantic Beach,Municipality,986,286.499143,189,0,0,No Parking,ab22robinandfreeman.png,0,Atlantic Beach,,,n/a,0,0,10/18/07,No,Ocean
-75.79857281,36.09386177,Currituck County,Currituck Sound Park,8955 Caratoke Hwy,Shoreline,0,n/a,,0,0,boardwalk - boat ramps and boat trailer parking - picnic shelters pavilion and grills - outdoor recreation complex site,,,Currituck,1,Elizabeth City Regional Office,0,Field Value,0,0,0,2,1,Currituck County,County,1094,13011.09785,478,0,80,Onsite Parking,ecity_curr_soundpark_035.png,1,Currituck County,,0,n/a,1,0,7/15/08,,Estuarine
-77.91247957,33.97972112,Kure Beach,Stormy Petrel (Beach Access #1207),Fort Fisher Blvd. S. and Stormy Petrel Court,Beach,0,https://www.townofkurebeach.org/beach-wheelchairs,,1,1,,,,New Hanover,0,Wilmington Regional Office,1,Field Value,0,0,0,0,0,,Municipality,411,916.48267,90,0,0,No Parking,Local.png,0,Kure Beach,,,n/a,0,0,12/10/24,,Ocean
-77.58179729,34.40176179,Surf City,Beach Access #35,2318 S Shore Dr,Beach,0,https://www.surfcitync.gov/2413/Beach-Wheelchairs,,1,,,,,Pender,0,,1,Field Value,0,,0,,0,Surf City,Municipality,,229.798825,155,0,,No Parking,,0,Surf City,,,n/a,0,0,8/11/21,No,Ocean
-75.58381495,35.88497505,Nags Head,Isabella Street,S. Old Oregon Inlet Road and Isabella Street,Beach,0,http://nagsheadnc.gov/309/Public-Beach-Accesses,,1,1,,,,Dare,0,Elizabeth City Regional Office,0,Field Value,0,0,0,,0,Town of Nags Head,Municipality,1211,746.308872,586,0,4,Onsite Parking,ecity_nh_isabella_177.png,0,Nags Head,Unmarked gravel and grass parking,0,n/a,0,0,12/19/07,,Ocean
-78.46968825,33.87888074,Ocean Isle Beach,Oceanside West II Access,Ocean Isle West Blvd,Beach,0,https://www.oibgov.com/pview.aspx?id=20773&catid=0,,1,0,,,,Brunswick,0,WILM,1,Field Value,0,0,0,,0,Ocean Isle Beach,Municipality,147,1066.50323,334,0,,No Parking,OC73.png,0,Ocean Isle Beach,https://www.oibgov.com/20698/Public-Beach-Access,,n/a,0,0,8/11/21 10:19,No,Ocean
-77.96096831,33.84761652,Bald Head Island,Public Beach Access #41,Off Station House Way,Beach,0,https://live-village-bhi.pantheonsite.io/departments-services/public-safety/beach-wheelchair-information/,,1,,,,,Brunswick,0,WILM,1,Field Value,0,0,0,0,0,Bald Head Island,Municipality,,791.568243,196,0,0,No Parking,,0,Bald Head Island,,,n/a,0,0,8/9/21 10:36,No,Ocean
-78.19277912,33.91446271,Oak Island,33rd Place West,33rd W & Beach Dr,Beach,0,https://oakisland.recdesk.com/Community/Page?pageId=8056,0,1,0,Doggie Box,,,Brunswick,0,Wilmington Regional Office,0,Field Value,0,0,0,,0,Oak Island,Municipality,204,801.473407,694,0,8,Onsite Parking,Local.png,0,Oak Island,,0,n/a,0,0,21:08.8,No,Ocean
-76.73826745,34.70862682,Atlantic Beach,Moonlight Drive Boat Ramp,Moonlight Drive,Shoreline,0,http://atlanticbeach-nc.com/departments/fire-department/beach-wheelchair-program/,,1,0,,,,Carteret,0,Morehead City Regional Office,,Field Value,,,,0,0,Atlantic Beach,Municipality,,902.451944,734,,3,Onsite Parking,,0,Atlantic Beach,Parking for 3 vehicles and trailers.,0,n/a,0,0,6/23/16,n/a,Estuarine
-75.66874529,35.8859208,Dare County,Roanoke Island Visitor Information Center and Rest Area,1 Visitor Center Circle,Shoreline,1,n/a,,0,0,boardwalk/pier with kayak launch and terminus platform - picnic shelters - grills,,,Dare,0,Elizabeth City Regional Office,0,Field Value,0,0,0,5,1,NCDOT,STATE-NCDOT,0,8872.853834,276,0,70,Onsite Parking,ecity_dare_roanokeislandvisitorcenter_202.JPG,1,Dare County,,0,n/a,1,0,4/27/16,,Estuarine
-75.70337774,36.08754305,Kitty Hawk,Eckner St.,Eckner St. and NC 12,Beach,0,n/a,,0,0,Handicap accessible to beach,,,Dare,0,Elizabeth City Regional Office,0,Field Value,1,0,0,0,0,Town of Kitty Hawk,Municipality,1168,855.482621,261,0,0,On-Street Parking,ecity_kh_eckner_131.png,0,Kitty Hawk,,,n/a,0,0,11/14/07,,Ocean
-77.98258375,33.85138862,Bald Head Island,Public Beach Access #26b,Brown Pelican Trail,Beach,0,https://live-village-bhi.pantheonsite.io/departments-services/public-safety/beach-wheelchair-information/,,1,0,,,,Brunswick,0,Wilmington Regional Office,0,Field Value,0,0,0,,0,Bald Head Island,Municipality,584,273.826602,483,0,,No Parking,BH21.png,0,Bald Head Island,,,n/a,0,0,8/9/21 10:36,No,Ocean
-78.0923398,33.90630688,Oak Island,SE 73rd St,End of SE 73rd St,Beach,0,https://oakisland.recdesk.com/Community/Page?pageId=8056,0,1,0,Doggie Box,,,Brunswick,0,Wilmington Regional Office,0,Field Value,0,0,0,,0,Oak Island,Municipality,163,316.730397,390,0,4,Onsite Parking,Local.png,0,Oak Island,,0,n/a,0,0,21:08.8,No,Ocean
-76.72487735,34.72588808,Morehead City,Morehead City Rec Center,N 17th and Bay Street,Shoreline,0,n/a,,0,1,Pier on Calico Creek,,,Carteret,1,Morehead City Regional Office,0,Field Value,0,0,1,2,0,,Municipality,995,1346.862459,827,1,23,Onsite Parking,mhc5n17thstreet.png,0,Morehead City,Parking at Morehead City Rec Center on N 17th St.,0,n/a,0,0,10/18/07,No,Estuarine
-76.75116105,35.86742534,Plymouth,Brick House Landing Park,Washington Street and Water Street,Shoreline,0,n/a,,0,0,Benches,,,Washington,0,Washington Regional Office,0,Field Value,0,0,0,0,0,Town of Plymouth,Municipality,1241,256.88366,723,0,0,On-Street Parking,wash_plym_brickhouselandingpark_014.png,0,Plymouth,,,n/a,0,0,2/20/14,No,Estuarine
-75.63772082,35.98205306,Nags Head,Barnes Street,S. Virginia Dare Trail and Barnes Street,Beach,0,http://nagsheadnc.gov/309/Public-Beach-Accesses,,1,1,,,,Dare,1,Elizabeth City Regional Office,1,Field Value,0,0,0,0,0,Town of Nags Head,Municipality,1186,449.891863,305,0,17,Both Parking Options,ecity_nh_ebarnes_151.png,0,Nags Head,,0,n/a,0,1,3/6/18,,Ocean
-77.46960968,34.468596,North Topsail Beach,OC BA-23,7th Ave & Topsail Rd,Beach,0,https://www.ntbnc.org/_files/ugd/e4899e_ed33ab4a6e3447c6b025bdf7a4ad346e.pdf,,1,1,,,,Onslow,0,Wilmington Regional Office,1,Field Value,0,0,0,0,0,Onslow County,Municipality,3,246.30949,326,0,0,No Parking,Local.png,0,North Topsail Beach,,,n/a,0,0,1/25/24,No,Ocean
-78.50847484,33.86820196,Sunset Beach,28th Street,28th Street,Beach,0,https://www.sunsetbeachnc.gov/vertical/sites/%7BA2C1D077-15B6-49E5-B8FD-53D65FA0DC5D%7D/uploads/2022_Surf_Chair-Walker_Letter_and_Agreement.pdf,,1,1,,,,Brunswick,0,Wilmington Regional Office,1,Field Value,0,0,0,,0,Sunset Beach,Municipality,119,214.144522,257,0,,On-Street Parking,SB21.png,0,Sunset Beach,,0,n/a,0,0,11/8/03,,Ocean
-77.54846125,34.42345074,Surf City,Beach Access #21,400 South Shore Drive,Beach,1,https://www.surfcitync.gov/2413/Beach-Wheelchairs,,1,1,,,,Pender,1,Wilmington Regional Office,1,Field Value,0,0,0,,0,,Municipality,90,397.918596,147,0,5,Onsite Parking,Local.png,0,Surf City,,0,n/a,0,0,8/11/21,No,Ocean
-77.56897364,34.41059232,Surf City,Beach Access #27,Oceanair Estates,Shoreline,0,https://www.surfcitync.gov/2413/Beach-Wheelchairs,,1,1,,,,Pender,0,Wilmington Regional Office,1,Field Value,0,0,0,0,0,,Municipality,96,375.189683,854,0,0,No Parking,Local.png,0,Surf City,,,n/a,0,0,8/11/21,No,Estuarine
-76.73834942,35.15767954,Bayboro,Raccoon Creek Park,1206 NC 304,Shoreline,0,n/a,,0,0,,,,Pamlico,0,Morehead City Regional Office,0,Field Value,0,0,0,0,1,Pamlico,County,,9778.440415,509,0,0,Onsite Parking,,1,Bayboro,Unmarked Parking,,n/a,0,0,8/6/19,No,Estuarine
-77.60636543,34.38369486,Topsail Beach,Sunset Ave (#0-2A),Sunset and Anderson Blvd,Beach,1,https://topsailbeachnc.gov/Departments/Police/Beach-Wheelchair,,1,1,,,,Pender,1,Wilmington Regional Office,1,Field Value,0,0,0,0,0,Topsail Beach,Municipality,54,1199.430643,883,0,0,No Parking,Local.png,0,Topsail Beach,,,n/a,0,0,7/14/22,No,Ocean
-77.09040875,34.68908199,Cedar Point,Boathouse Creek Walking Trails Park,end of Masonic Avenue,Shoreline,0,Shaded ADA Kayak/Canoe Launch,,0,1,,,2021,Carteret,1,MHC,0,Field Value,0,0,1,2,1,Cedar Point,Municipality,,6783.004279,775,1,12,Onsite Parking,,1,Cedar Point,,0,n/a,0,0,7/16/24 10:16,No,Estuarine
-76.71018371,34.72479985,Morehead City,Chonch's Point Access,608 Bay Street (7th & Bay St),Shoreline,0,n/a,,0,1,"Gazebo, floating docks",,,Carteret,0,Morehead City Regional Office,0,Field Value,0,0,1,1,1,Morehead City,Municipality,992,1825.116664,740,1,4,Both Parking Options,mhc2n7thstreet.png,0,Morehead City,,0,n/a,0,0,10/18/07,No,Estuarine
-78.49567799,33.87101968,Sunset Beach,1318 Main Street East,1318 Main Street East,Beach,0,https://www.sunsetbeachnc.gov/vertical/sites/%7BA2C1D077-15B6-49E5-B8FD-53D65FA0DC5D%7D/uploads/2022_Surf_Chair-Walker_Letter_and_Agreement.pdf,,1,1,,,,Brunswick,0,Wilmington Regional Office,1,Field Value,0,0,0,0,0,Sunset Beach,Municipality,133,354.555193,299,0,0,On-Street Parking,SB06.png,0,Sunset Beach,,,n/a,0,0,8/11/21,No,Ocean
-77.89436095,34.0285669,Carolina Beach,,Carolina Beach Ave South and Driftwood Lane,Beach,0,https://www.carolinabeach.org/government/departments/parks-recreation/beach-wheelchairs,,1,0,,,,New Hanover,0,Wilmington Regional Office,1,Field Value,0,1,0,,0,,Municipality,481,520.028171,369,0,,On-Street Parking,Local.png,0,Carolina Beach,,1,https://www.carolinabeach.org/visitors/parking,0,0,8/9/21,No,Ocean
-77.96695319,33.84606867,Bald Head Island,Public Beach Access #36,In front of what is known as Captain Charlie's Station off of South Bald Head Wynd and Federal Road,Beach,0,https://live-village-bhi.pantheonsite.io/departments-services/public-safety/beach-wheelchair-information/,,1,0,,,,Brunswick,0,Wilmington Regional Office,1,Field Value,0,0,0,,0,,Municipality,344,600.480991,490,0,12,Onsite Parking,BH25.png,0,Bald Head Island,,0,n/a,0,0,8/9/21 10:36,,Ocean
-76.9771558,34.67282597,Emerald Isle,EI-50,Ocean Dr. and Lawrence St.,Beach,0,https://www.emeraldisle-nc.org/170/Beach-Wheel-Chair-Program,,1,1,,,,Carteret,0,Morehead City Regional Office,1,Field Value,0,0,0,0,0,,Municipality,426,546.470625,96,1,0,No Parking,EI61.png,0,Emerald Isle,,,n/a,0,0,5/2/03,No,Ocean
-76.74698112,34.72257364,Morehead City,Sunset Drive Water Access,South 32nd & Sunset Drive,Shoreline,0,n/a,,0,0,Public water access with boardwalk,,,Carteret,0,Morehead City Regional Office,0,Field Value,0,0,0,0,0,Morehead City,Municipality,,1723.270447,758,0,0,On-Street Parking,,0,Morehead City,,,n/a,0,0,9/7/17,No,Estuarine
-75.81270175,36.33528596,Currituck County,Whalehead community 3,Marlin Street and Lighthouse Drive,Beach,0,n/a,,0,0,,,,Currituck,0,Elizabeth City Regional Office,1,Field Value,0,0,0,0,0,Currituck County,County,1073,1251.217383,429,0,0,No Parking,ecity_curr_marlin_014.png,0,Currituck County,,,n/a,0,0,11/14/07,,Ocean
-76.73905583,34.69823733,Atlantic Beach,The Circle,201 West Atlantic Blvd,Beach,1,http://atlanticbeach-nc.com/departments/fire-department/beach-wheelchair-program/,,1,1,,,,Carteret,1,Morehead City Regional Office,1,Field Value,1,1,1,6,0,Atlantic Beach,Municipality,352,472.420407,517,1,146,Both Parking Options,AB15.png,,Atlantic Beach,,1,http://atlanticbeach-nc.com/departments/police-department/parking/,1,1,5/5/03,No,Ocean
-76.71710315,34.69704365,Atlantic Beach,Club Colony,320 Club Colony Drive,Beach,0,http://atlanticbeach-nc.com/departments/fire-department/beach-wheelchair-program/,,1,1,,,,Carteret,0,Morehead City Regional Office,1,Field Value,0,1,0,0,0,Atlantic Beach,Municipality,577,286.499143,530,0,0,No Parking,AB05.png,0,Atlantic Beach,,,n/a,0,0,9/2/04,,Ocean
-76.66534509,35.18555792,Vandemere,Vandemere Waterfront Park,86 Griffin Road,Shoreline,0,n/a,,0,0,"2 - 15ft wide boat ramps, 60 ft floating dock, 33 Boat Trailer Parking Spaces",,,Pamlico,1,Morehead City Regional Office,0,Field Value,0,0,0,14,1,Town of Vandemere,Municipality,0,8211.040782,558,0,14,Onsite Parking,VandemereAccess_2NOV2018.JPG,,Vandemere,33 Boat Trailer Parking Spaces,0,n/a,0,0,11/2/18,No,Estuarine
-75.693464,36.054992,Kitty Hawk,Windgrass Circle,3613 Windgrass Circle,Shoreline,0,n/a,,0,0,adjacent to watefront multi-use path with benches,,,Dare,1,Elizabeth City Regional Office,0,Field Value,0,0,0,1,0,Town of Kitty Hawk,Municipality,1059,1684.476331,229,0,6,Onsite Parking,ecity_kh_windgrass_141.png,0,Kitty Hawk,,0,n/a,0,0,1/10/13,,Estuarine
-78.45469157,33.88286213,Ocean Isle Beach,Beaufort Access,West First Street and Beaufort Street,Beach,1,https://www.oibgov.com/pview.aspx?id=20773&catid=0,,1,1,Fully handicapped accessible to the beach,,,Brunswick,1,WILM,1,Field Value,1,1,1,4,0,Ocean Isle Beach,Municipality,385,691.728543,71,1,35,Onsite Parking,OC71.png,0,Ocean Isle Beach,"Parking lot on Beaufort St, https://www.oibgov.com",0,n/a,0,0,4/19/24 10:19,No,Ocean
-77.48176698,34.46302119,North Topsail Beach,Beach Access # 12,3058 Island Dr,Beach,0,https://www.ntbnc.org/_files/ugd/e4899e_ed33ab4a6e3447c6b025bdf7a4ad346e.pdf,,1,,,,,Onslow,0,WILM,1,Field Value,0,0,0,0,0,Onslow County,Municipality,,590.902235,350,0,0,No Parking,,0,North Topsail Beach,,,n/a,0,0,1/25/24,No,Ocean
-77.98936121,33.85311358,Bald Head Island,Public Beach Access #23,South end of Silversides Trail off of South Bald Head Wynd,Beach,0,https://live-village-bhi.pantheonsite.io/departments-services/public-safety/beach-wheelchair-information/,,1,0,,,,Brunswick,0,Wilmington Regional Office,1,Field Value,0,0,0,,0,Bald Head Island,Municipality,336,369.391093,476,0,8,Onsite Parking,BH14.png,0,Bald Head Island,,0,n/a,0,0,8/9/21 10:36,No,Ocean
-77.63166638,34.36314009,Topsail Beach,Hines Ave (O-11),Anderson and Hines,Beach,1,https://topsailbeachnc.gov/Departments/Police/Beach-Wheelchair,,1,1,,,,Pender,1,Wilmington Regional Office,1,Field Value,0,1,0,,0,Topsail Beach,Municipality,62,639.42423,893,0,6,Both Parking Options,Neighborhood.png,0,Topsail Beach,,0,n/a,0,0,5/28/03,,Ocean
-77.54882723,34.42869129,Surf City,Soundside Park,517 Roland Ave,Shoreline,0,https://www.surfcitync.gov/2413/Beach-Wheelchairs,,1,,,,,Pender,1,Wilmington Regional Office,0,Field Value,0,0,1,15,0,Surf City,Municipality,,966.281887,159,1,60,Onsite Parking,,1,Surf City,"Canoes, kayaks and other non-trailered vehicles mu",,n/a,1,0,8/5/19,No,Estuarine
-78.00652497,33.86881794,Bald Head Island,Public Beach Access #9,Cape Fear Trail off of South Bald Head Wynd,Beach,0,https://live-village-bhi.pantheonsite.io/departments-services/public-safety/beach-wheelchair-information/,,1,0,,,,Brunswick,0,Wilmington Regional Office,1,Field Value,0,0,0,0,0,Bald Head Island,Municipality,328,1096.540928,447,0,0,No Parking,BH07.png,0,Bald Head Island,,,n/a,0,0,8/9/21 10:36,No,Ocean
-77.47234671,34.46720168,North Topsail Beach,Beach Access # 19,338 Topsail Rd,Beach,0,https://www.ntbnc.org/_files/ugd/e4899e_ed33ab4a6e3447c6b025bdf7a4ad346e.pdf,,1,1,,,,Onslow,0,Wilmington Regional Office,1,Field Value,0,0,0,0,0,Onslow County,Municipality,236,235.099589,337,0,0,No Parking,Local.png,0,North Topsail Beach,,,n/a,0,0,1/25/24,No,Ocean
